time,temperature_2m,relativehumidity_2m,rain,snowfall,windspeed_10m,winddirection_10m,soil_temperature_0_to_7cm,SourceId
1672531200,14.3,63,0.0,0.0,41.3,222,11.9,4
1672534800,14.2,64,0.0,0.0,40.0,222,11.8,4
1672538400,13.6,68,0.0,0.0,41.2,226,11.7,4
1672542000,12.8,76,0.3,0.0,41.9,233,11.5,4
1672545600,11.9,85,0.3,0.0,36.9,231,11.1,4
1672549200,11.5,84,0.0,0.0,33.9,229,10.8,4
1672552800,11.2,80,0.0,0.0,31.6,228,10.5,4
1672556400,11.7,81,0.0,0.0,30.6,224,10.6,4
1672560000,11.4,81,0.1,0.0,32.7,229,10.5,4
1672563600,11.5,78,0.0,0.0,31.5,231,10.5,4
1672567200,11.6,77,0.0,0.0,28.6,230,10.6,4
1672570800,11.9,75,0.0,0.0,27.0,226,10.9,4
1672574400,12.1,74,0.0,0.0,24.9,219,11.2,4
1672578000,12.3,72,0.0,0.0,23.1,214,11.3,4
1672581600,11.9,73,0.0,0.0,20.9,216,11.1,4
1672585200,11.6,75,0.0,0.0,18.3,200,10.9,4
1672588800,11.3,77,0.1,0.0,18.4,186,10.6,4
1672592400,11.1,81,0.3,0.0,19.5,182,10.5,4
1672596000,10.9,83,0.2,0.0,19.4,179,10.3,4
1672599600,10.7,89,0.5,0.0,19.9,174,10.2,4
1672603200,10.5,91,0.6,0.0,16.9,168,10.1,4
1672606800,10.4,91,0.2,0.0,16.9,164,10.0,4
1672610400,10.6,90,0.1,0.0,17.4,187,10.0,4
1672614000,11.2,88,0.1,0.0,20.5,208,10.1,4
1672617600,11.6,87,0.3,0.0,19.6,206,10.2,4
1672621200,11.7,89,0.2,0.0,20.5,208,10.3,4
1672624800,11.8,89,0.1,0.0,22.9,210,10.4,4
1672628400,11.1,91,0.1,0.0,24.2,221,10.3,4
1672632000,10.1,94,0.1,0.0,22.0,255,10.1,4
1672635600,9.5,93,0.1,0.0,17.7,272,9.8,4
1672639200,9.1,94,0.2,0.0,14.6,260,9.6,4
1672642800,8.8,94,0.2,0.0,18.8,250,9.3,4
1672646400,8.7,92,0.3,0.0,18.8,250,9.1,4
1672650000,8.6,92,0.2,0.0,18.0,237,9.0,4
1672653600,8.8,91,0.1,0.0,16.5,238,9.0,4
1672657200,9.4,91,0.0,0.0,17.6,235,9.4,4
1672660800,9.3,90,0.5,0.0,16.9,236,9.5,4
1672664400,9.0,89,0.2,0.0,17.9,245,9.4,4
1672668000,8.7,89,0.1,0.0,19.6,253,9.2,4
1672671600,8.5,89,0.1,0.0,16.2,257,9.0,4
1672675200,7.9,90,0.0,0.0,14.2,254,8.7,4
1672678800,7.2,91,0.0,0.0,13.5,261,8.2,4
1672682400,6.9,91,0.0,0.0,11.9,267,7.9,4
1672686000,6.9,89,0.0,0.0,10.2,260,7.7,4
1672689600,6.4,89,0.0,0.0,9.4,252,7.3,4
1672693200,6.1,89,0.0,0.0,9.3,242,7.1,4
1672696800,5.8,89,0.0,0.0,11.0,247,6.8,4
1672700400,5.8,90,0.0,0.0,10.6,246,6.7,4
1672704000,5.6,91,0.0,0.0,8.6,237,6.6,4
1672707600,5.5,92,0.0,0.0,7.7,221,6.5,4
1672711200,5.2,94,0.0,0.0,7.3,200,6.3,4
1672714800,4.8,95,0.0,0.0,10.4,180,6.1,4
1672718400,4.6,96,0.1,0.0,12.1,170,6.0,4
1672722000,4.6,96,0.4,0.0,14.0,162,5.9,4
1672725600,4.7,96,0.1,0.0,16.1,164,5.9,4
1672729200,4.7,96,0.0,0.0,18.1,174,5.9,4
1672732800,5.1,95,0.0,0.0,18.5,187,6.0,4
1672736400,5.7,94,0.0,0.0,18.9,194,6.3,4
1672740000,6.6,94,0.0,0.0,19.7,189,6.7,4
1672743600,7.5,90,0.0,0.0,25.5,199,7.3,4
1672747200,8.0,89,0.0,0.0,26.8,204,7.6,4
1672750800,8.5,86,0.0,0.0,22.5,196,8.0,4
1672754400,8.6,86,0.0,0.0,24.6,192,8.1,4
1672758000,8.7,86,0.0,0.0,25.6,191,8.1,4
1672761600,8.6,86,0.0,0.0,27.3,189,7.9,4
1672765200,8.9,84,0.1,0.0,28.9,190,7.9,4
1672768800,9.1,83,0.1,0.0,30.8,191,8.0,4
1672772400,8.7,85,0.1,0.0,32.6,193,7.9,4
1672776000,8.9,83,0.1,0.0,33.7,194,8.0,4
1672779600,9.1,82,0.1,0.0,35.1,195,8.0,4
1672783200,9.5,81,0.2,0.0,37.2,197,8.2,4
1672786800,9.7,82,0.3,0.0,40.3,199,8.3,4
1672790400,9.7,87,0.4,0.0,41.4,206,8.4,4
1672794000,9.8,90,0.6,0.0,40.8,215,8.5,4
1672797600,10.3,90,0.1,0.0,39.8,221,8.6,4
1672801200,10.7,90,0.0,0.0,39.7,224,8.9,4
1672804800,11.0,90,0.0,0.0,39.5,225,9.1,4
1672808400,11.0,90,0.0,0.0,38.9,225,9.2,4
1672812000,10.9,89,0.6,0.0,39.7,226,9.3,4
1672815600,11.4,91,0.7,0.0,39.7,224,9.4,4
1672819200,11.6,90,0.4,0.0,40.7,226,9.6,4
1672822800,11.7,90,0.2,0.0,41.0,231,9.6,4
1672826400,11.8,90,0.1,0.0,39.1,233,9.8,4
1672830000,11.9,89,0.2,0.0,37.9,237,9.9,4
1672833600,12.0,89,0.1,0.0,37.7,237,10.1,4
1672837200,11.9,91,0.2,0.0,38.8,241,10.2,4
1672840800,11.7,89,0.3,0.0,38.6,242,10.2,4
1672844400,11.4,88,0.1,0.0,38.2,244,10.1,4
1672848000,11.2,86,0.1,0.0,37.2,245,9.9,4
1672851600,11.0,84,0.0,0.0,37.4,247,9.8,4
1672855200,10.9,82,0.0,0.0,37.7,249,9.8,4
1672858800,11.1,83,0.1,0.0,36.9,249,9.8,4
1672862400,11.0,83,0.1,0.0,36.1,251,9.7,4
1672866000,10.9,82,0.0,0.0,35.2,252,9.7,4
1672869600,10.8,82,0.0,0.0,33.4,259,9.7,4
1672873200,10.5,83,0.0,0.0,32.3,259,9.6,4
1672876800,10.4,83,0.0,0.0,30.8,256,9.5,4
1672880400,10.3,84,0.0,0.0,30.6,255,9.5,4
1672884000,10.3,83,0.0,0.0,30.5,258,9.5,4
1672887600,10.1,83,0.0,0.0,30.3,260,9.5,4
1672891200,10.0,84,0.0,0.0,29.4,263,9.4,4
1672894800,10.0,84,0.0,0.0,28.6,265,9.4,4
1672898400,9.9,84,0.0,0.0,27.8,267,9.4,4
1672902000,9.8,86,0.0,0.0,26.3,266,9.3,4
1672905600,9.5,87,0.0,0.0,24.5,266,9.1,4
1672909200,9.7,87,0.0,0.0,22.5,264,9.2,4
1672912800,9.9,87,0.0,0.0,19.4,259,9.5,4
1672916400,10.2,87,0.0,0.0,17.8,249,9.9,4
1672920000,10.4,86,0.0,0.0,19.0,241,10.1,4
1672923600,10.4,87,0.0,0.0,19.1,234,10.2,4
1672927200,10.4,88,0.0,0.0,19.1,226,10.2,4
1672930800,10.5,89,0.0,0.0,18.2,219,10.1,4
1672934400,10.6,91,0.0,0.0,20.6,224,10.0,4
1672938000,10.6,91,0.0,0.0,23.0,229,9.9,4
1672941600,10.2,90,0.0,0.0,24.0,227,9.7,4
1672945200,10.2,93,0.0,0.0,25.7,227,9.6,4
1672948800,10.1,92,0.0,0.0,26.7,226,9.5,4
1672952400,10.3,90,0.0,0.0,27.0,223,9.7,4
1672956000,10.4,88,0.0,0.0,26.8,221,9.7,4
1672959600,10.4,87,0.0,0.0,27.3,220,9.7,4
1672963200,10.4,87,0.0,0.0,27.4,215,9.8,4
1672966800,10.5,86,0.0,0.0,28.9,213,9.8,4
1672970400,10.5,85,0.0,0.0,29.7,213,9.8,4
1672974000,10.3,85,0.0,0.0,31.4,212,9.8,4
1672977600,10.3,84,0.0,0.0,33.7,215,9.7,4
1672981200,10.3,83,0.0,0.0,34.9,218,9.7,4
1672984800,10.4,83,0.3,0.0,34.6,234,9.7,4
1672988400,10.2,87,0.7,0.0,29.3,254,9.7,4
1672992000,9.7,88,0.0,0.0,22.6,253,9.4,4
1672995600,9.4,87,0.0,0.0,19.8,245,9.2,4
1672999200,9.6,86,0.0,0.0,18.7,245,9.4,4
1673002800,10.1,86,0.0,0.0,19.0,237,9.8,4
1673006400,10.3,84,0.0,0.0,20.2,235,10.1,4
1673010000,10.4,84,0.0,0.0,18.1,227,10.3,4
1673013600,10.3,84,0.0,0.0,18.4,220,10.2,4
1673017200,10.2,84,0.0,0.0,17.7,218,10.0,4
1673020800,10.0,86,0.0,0.0,16.7,213,9.7,4
1673024400,10.1,87,0.0,0.0,16.9,204,9.6,4
1673028000,10.1,88,0.0,0.0,19.7,204,9.5,4
1673031600,10.0,90,0.0,0.0,22.1,210,9.5,4
1673035200,10.0,91,0.2,0.0,23.2,213,9.5,4
1673038800,10.2,90,0.2,0.0,24.9,211,9.5,4
1673042400,10.4,90,0.0,0.0,27.6,211,9.6,4
1673046000,10.6,90,0.0,0.0,27.5,212,9.7,4
1673049600,10.5,90,0.0,0.0,26.1,206,9.7,4
1673053200,10.2,90,0.0,0.0,25.7,200,9.6,4
1673056800,9.9,91,0.0,0.0,25.5,196,9.5,4
1673060400,9.6,92,0.0,0.0,25.6,194,9.3,4
1673064000,9.4,92,0.0,0.0,25.6,191,9.1,4
1673067600,9.2,91,0.0,0.0,26.6,189,9.0,4
1673071200,9.0,90,0.0,0.0,27.9,186,8.9,4
1673074800,9.3,84,0.0,0.0,28.5,184,8.9,4
1673078400,9.2,82,0.0,0.0,28.9,184,8.8,4
1673082000,9.3,80,0.0,0.0,29.5,180,8.9,4
1673085600,9.7,77,0.0,0.0,30.3,177,9.2,4
1673089200,10.2,75,0.0,0.0,31.5,174,9.6,4
1673092800,10.5,76,0.0,0.0,29.0,169,9.9,4
1673096400,10.5,78,0.0,0.0,29.2,171,10.1,4
1673100000,10.5,75,0.0,0.0,33.9,182,10.1,4
1673103600,10.1,76,0.2,0.0,32.5,185,9.8,4
1673107200,10.1,76,0.0,0.0,31.5,186,9.6,4
1673110800,10.1,74,0.0,0.0,30.5,188,9.5,4
1673114400,10.5,73,0.0,0.0,30.5,187,9.6,4
1673118000,10.1,81,0.0,0.0,31.7,188,9.5,4
1673121600,10.2,81,0.0,0.0,32.7,194,9.5,4
1673125200,10.3,82,0.1,0.0,32.1,203,9.5,4
1673128800,10.1,82,0.2,0.0,33.0,212,9.5,4
1673132400,9.7,83,0.1,0.0,30.0,218,9.3,4
1673136000,9.4,82,0.0,0.0,25.5,213,9.2,4
1673139600,9.0,83,0.0,0.0,24.2,205,8.9,4
1673143200,8.7,84,0.0,0.0,23.3,202,8.8,4
1673146800,8.3,84,0.0,0.0,22.8,198,8.5,4
1673150400,8.0,85,0.0,0.0,25.3,204,8.3,4
1673154000,7.9,84,0.0,0.0,23.7,210,8.2,4
1673157600,7.6,84,0.0,0.0,22.3,203,8.0,4
1673161200,7.9,82,0.0,0.0,22.2,197,8.0,4
1673164800,7.6,84,0.0,0.0,23.1,194,7.9,4
1673168400,7.7,85,0.0,0.0,24.9,194,7.9,4
1673172000,8.3,85,0.0,0.0,23.7,193,8.3,4
1673175600,8.8,83,0.0,0.0,23.1,191,8.8,4
1673179200,9.1,80,0.0,0.0,25.5,193,9.2,4
1673182800,9.4,77,0.0,0.0,25.4,192,9.4,4
1673186400,9.3,77,0.0,0.0,27.2,191,9.3,4
1673190000,9.1,78,0.0,0.0,25.5,189,9.1,4
1673193600,8.9,77,0.0,0.0,26.0,186,8.8,4
1673197200,8.6,79,0.1,0.0,25.9,182,8.6,4
1673200800,8.5,80,0.1,0.0,26.6,181,8.4,4
1673204400,8.4,79,0.0,0.0,26.4,185,8.3,4
1673208000,8.6,79,0.3,0.0,26.4,194,8.3,4
1673211600,8.5,80,0.8,0.0,26.1,204,8.3,4
1673215200,7.9,87,1.0,0.0,28.0,226,8.1,4
1673218800,7.7,86,0.1,0.0,24.3,230,8.0,4
1673222400,7.4,85,0.0,0.0,23.2,221,7.7,4
1673226000,7.1,86,0.0,0.0,21.9,207,7.5,4
1673229600,6.6,88,0.0,0.0,22.1,196,7.3,4
1673233200,6.4,89,0.1,0.0,25.3,191,7.1,4
1673236800,6.5,87,0.1,0.0,25.8,187,7.1,4
1673240400,6.7,86,0.2,0.0,25.9,196,7.1,4
1673244000,6.8,85,0.2,0.0,26.0,225,7.1,4
1673247600,7.1,87,0.4,0.0,26.2,252,7.2,4
1673251200,7.2,86,0.4,0.0,25.4,263,7.2,4
1673254800,7.4,88,0.3,0.0,24.6,264,7.3,4
1673258400,7.4,86,0.7,0.0,22.1,258,7.3,4
1673262000,7.5,85,0.5,0.0,23.7,256,7.5,4
1673265600,8.0,82,0.3,0.0,25.9,261,7.8,4
1673269200,7.9,82,0.1,0.0,25.4,263,7.9,4
1673272800,7.7,84,0.2,0.0,25.2,267,7.9,4
1673276400,7.3,84,0.2,0.0,24.9,275,7.7,4
1673280000,7.1,85,0.1,0.0,23.9,281,7.4,4
1673283600,7.2,84,0.1,0.0,23.4,284,7.3,4
1673287200,7.4,82,0.1,0.0,25.2,287,7.2,4
1673290800,7.3,81,0.2,0.0,25.4,286,7.1,4
1673294400,7.2,80,0.0,0.0,25.2,284,7.0,4
1673298000,7.1,78,0.0,0.0,23.2,283,6.9,4
1673301600,7.1,78,0.0,0.0,20.2,272,6.8,4
1673305200,7.0,78,0.0,0.0,22.1,264,6.7,4
1673308800,7.1,78,0.0,0.0,24.9,260,6.7,4
1673312400,7.0,78,0.0,0.0,24.6,259,6.8,4
1673316000,7.1,79,0.0,0.0,25.1,257,6.8,4
1673319600,7.1,79,0.0,0.0,24.9,259,6.9,4
1673323200,7.2,79,0.0,0.0,21.1,253,6.9,4
1673326800,7.0,80,0.0,0.0,21.0,248,6.8,4
1673330400,6.8,82,0.0,0.0,19.0,237,6.7,4
1673334000,6.2,88,0.0,0.0,19.6,224,6.4,4
1673337600,5.9,89,0.0,0.0,19.0,213,6.3,4
1673341200,5.9,88,0.0,0.0,20.7,203,6.4,4
1673344800,6.1,86,0.0,0.0,23.1,194,6.6,4
1673348400,6.4,84,0.0,0.0,23.3,188,6.8,4
1673352000,6.8,85,0.2,0.0,25.5,188,7.1,4
1673355600,7.1,83,0.9,0.0,30.1,186,7.2,4
1673359200,6.9,87,1.5,0.0,32.4,180,7.0,4
1673362800,7.1,89,1.8,0.0,34.6,183,7.0,4
1673366400,7.4,91,0.8,0.0,34.7,190,7.1,4
1673370000,8.1,92,0.1,0.0,35.4,199,7.3,4
1673373600,8.7,92,0.1,0.0,34.2,204,7.6,4
1673377200,9.5,93,0.0,0.0,35.1,208,7.9,4
1673380800,10.4,90,0.0,0.0,35.8,212,8.3,4
1673384400,11.0,88,0.0,0.0,36.4,212,8.6,4
1673388000,11.3,87,0.0,0.0,38.1,211,8.9,4
1673391600,11.6,86,0.0,0.0,38.1,214,9.1,4
1673395200,11.8,85,0.5,0.0,38.9,220,9.3,4
1673398800,11.7,87,1.0,0.0,38.9,225,9.4,4
1673402400,11.5,90,0.3,0.0,34.9,232,9.4,4
1673406000,11.2,90,0.1,0.0,32.7,240,9.4,4
1673409600,10.7,89,0.0,0.0,30.3,254,9.2,4
1673413200,9.9,88,0.0,0.0,28.1,261,8.9,4
1673416800,9.4,88,0.0,0.0,25.6,260,8.6,4
1673420400,9.0,86,0.0,0.0,24.7,257,8.4,4
1673424000,8.7,86,0.0,0.0,25.1,254,8.2,4
1673427600,8.8,85,0.0,0.0,25.2,248,8.2,4
1673431200,9.2,84,0.0,0.0,25.3,244,8.6,4
1673434800,9.4,83,0.0,0.0,26.0,239,8.9,4
1673438400,9.6,80,0.0,0.0,29.3,238,9.3,4
1673442000,9.6,80,0.0,0.0,30.2,237,9.4,4
1673445600,9.5,77,0.0,0.0,32.0,236,9.3,4
1673449200,9.2,75,0.0,0.0,31.4,230,9.1,4
1673452800,9.0,74,0.0,0.0,33.1,227,8.7,4
1673456400,9.0,76,0.0,0.0,34.9,226,8.6,4
1673460000,8.8,79,0.4,0.0,36.7,223,8.5,4
1673463600,9.1,78,0.4,0.0,39.0,227,8.4,4
1673467200,9.2,82,0.5,0.0,39.4,234,8.5,4
1673470800,9.4,82,0.3,0.0,36.6,237,8.5,4
1673474400,9.3,83,0.2,0.0,35.6,242,8.5,4
1673478000,9.4,82,0.2,0.0,35.7,239,8.5,4
1673481600,9.7,80,0.4,0.0,34.9,235,8.6,4
1673485200,9.6,84,1.2,0.0,35.3,230,8.6,4
1673488800,9.3,89,1.4,0.0,39.2,224,8.6,4
